TweetID|TweetFullText|annotationDesc|predictDesc
764.txt|": Trailer Park Homes Leveled By Hurricane Harvey's Winds In Victoria, TX|[{'locationDesc': 'Trailer Park', 'locationCate': 'C7', 'startIndex': 3, 'endIndex': 15}, {'locationDesc': 'Victoria, TX', 'locationCate': 'C9', 'startIndex': 61, 'endIndex': 73}]|C9: Victoria, TX
765.txt|my church has just opened as a shelter! 8503 S Kirkwood Rd Houston, TX 77099 RETWEET AND SPREAD AWARENESS â€¦|[{'locationDesc': '8503 S Kirkwood Rd Houston, TX 77099', 'locationCate': 'C1', 'startIndex': 40, 'endIndex': 76}]|C8: 8503 S Kirkwood Rd, Houston, TX 77099
766.txt|come get a workout in Flex City Fitness! 414 Curtis Ave, Pasadena TX ALL day passes DONATED accepting clothes diapers â€¦|[{'locationDesc': '414 Curtis Ave, Pasadena TX', 'locationCate': 'C1', 'startIndex': 41, 'endIndex': 68}]|C8: Flex City Fitness; C1: 414 Curtis Ave, Pasadena TX
767.txt|What's left of my front and back yard in the League City/Dickinson area.|[{'locationDesc': 'League City/Dickinson', 'locationCate': 'C10', 'startIndex': 45, 'endIndex': 66}]|C10: League City/Dickinson area
768.txt|What Did Harvey Do to the WindFarms on the Texas Coast?| Wolf Street|[{'locationDesc': 'Texas Coast', 'locationCate': 'C6', 'startIndex': 43, 'endIndex': 54}, {'locationDesc': 'Wolf Street', 'locationCate': 'C2', 'startIndex': 57, 'endIndex': 68}]|C9: Texas Coast
77.txt|NOLAReady alert: Street flooding reported at Bienville St and N Jeff Davis Pkwy. Visit|[{'locationDesc': 'Bienville St', 'locationCate': 'C2', 'startIndex': 45, 'endIndex': 57}, {'locationDesc': 'N Jeff Davis Pkwy', 'locationCate': 'C2', 'startIndex': 62, 'endIndex': 79}]|C5: Bienville St and N Jeff Davis Pkwy
770.txt|Weeks ago, Eleanor Tinsley Park hosted Texas' biggest Independence Day party. Now, it's part of. â€¦|[{'locationDesc': 'Eleanor Tinsley Park', 'locationCate': 'C7', 'startIndex': 11, 'endIndex': 31}, {'locationDesc': 'Texas', 'locationCate': 'C9', 'startIndex': 39, 'endIndex': 44}]|C7: Eleanor Tinsley Park
773.txt|Woman w/4 month child stranded. Water almost to 2nd floor 838 Greens Rd Houston Tx 77060 Apt 210- Harvey harveyrescue texas Houston|[{'locationDesc': '838 Greens Rd Houston Tx 77060', 'locationCate': 'C1', 'startIndex': 58, 'endIndex': 88}, {'locationDesc': 'texas', 'locationCate': 'C9', 'startIndex': 118, 'endIndex': 123}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 72, 'endIndex': 79}]|C1: 838 Greens Rd, Houston, TX 77060, Apt 210
779.txt|We're open until 2 pm today and again from 5-7 pm, for people who are need of supplies. 2215 Nall St. PortNeches HurricaneHarvey|[{'locationDesc': '2215 Nall St. PortNeches', 'locationCate': 'C1', 'startIndex': 88, 'endIndex': 112}]|C1: 2215 Nall St.
78.txt|NOLAReady alert: Street flooding reported at Dublin St and S Carrollton Exit. Visit|[{'locationDesc': 'Dublin St and S Carrollton Exit', 'locationCate': 'C5', 'startIndex': 45, 'endIndex': 76}]|C5: Dublin St; C4: S Carrollton Exit
780.txt|We're teaming up w/and collecting donations for HoustonFlood at 1122 E 51st St until 7p: â€¦|[{'locationDesc': '1122 E 51st St', 'locationCate': 'C1', 'startIndex': 64, 'endIndex': 78}]|C9: Houston; C1: 1122 E 51st St
781.txt|White Oak Bayou at Houston Avenue 1:00 pm Saturday Houston Texas HurricaneHarvery Harvey2017|[{'locationDesc': 'White Oak Bayou at Houston Avenue', 'locationCate': 'C5', 'startIndex': 0, 'endIndex': 33}, {'locationDesc': 'Houston Texas', 'locationCate': 'C9', 'startIndex': 51, 'endIndex': 64}]|C6: White Oak Bayou; C2: Houston Avenue; C9: Houston, Texas
782.txt|White Oak Bayou around Stude Park. HoustonFloods Houston Heights|[{'locationDesc': 'White Oak Bayou', 'locationCate': 'C6', 'startIndex': 0, 'endIndex': 15}, {'locationDesc': 'Stude Park', 'locationCate': 'C7', 'startIndex': 23, 'endIndex': 33}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 35, 'endIndex': 42}]|C6: White Oak Bayou; C7: Stude Park
783.txt|Where the bayou meets the road. City Park, New Iberia, Louisiana. The rain is really just starting. Harvey â€¦|[{'locationDesc': 'City Park', 'locationCate': 'C9', 'startIndex': 32, 'endIndex': 41}, {'locationDesc': 'New Iberia', 'locationCate': 'C9', 'startIndex': 43, 'endIndex': 53}, {'locationDesc': 'Louisiana', 'locationCate': 'C9', 'startIndex': 55, 'endIndex': 64}]|C7: City Park; C9: New Iberia, Louisiana
785.txt|trout street bar & grill, woody's & virgina's in port aransas are all gone HurricaneHarvey|[{'locationDesc': 'port aransas', 'locationCate': 'C9', 'startIndex': 49, 'endIndex': 61}]|C7: trout street bar & grill; C7: woody's; C7: virgina's; C9: port aransas
788.txt|send help to mesa rd in houston in dollar general, my family is stranded nd my nephew has a disabilty. please rt HoustonFlood|[{'locationDesc': 'mesa rd', 'locationCate': 'C2', 'startIndex': 13, 'endIndex': 20}, {'locationDesc': 'houston', 'locationCate': 'C9', 'startIndex': 24, 'endIndex': 31}]|C2: mesa rd; C9: houston; C8: dollar general
789.txt|We're collecting bottled water, baby supplies & toiletries at the 42nd St. HEB in Odessa to send to Liberty County. â€¦|[{'locationDesc': '42nd St', 'locationCate': 'C2', 'startIndex': 66, 'endIndex': 73}, {'locationDesc': 'Odessa', 'locationCate': 'C9', 'startIndex': 82, 'endIndex': 88}, {'locationDesc': 'Liberty County', 'locationCate': 'C9', 'startIndex': 100, 'endIndex': 114}]|C1: 42nd St. HEB; C9: Odessa; C9: Liberty County
79.txt|NOLAReady alert: Street flooding reported on the 6700th block of Louis XIV St. Visit|[{'locationDesc': 'Louis XIV St', 'locationCate': 'C2', 'startIndex': 65, 'endIndex': 77}]|C4: 6700th block of Louis XIV St.
790.txt|We've opened an additional lane opened on I-37 NB to evacuate Corpus- this is NOT contraflow. HurricaneHarvey|[{'locationDesc': 'I-37', 'locationCate': 'C3', 'startIndex': 42, 'endIndex': 46}, {'locationDesc': 'Corpus', 'locationCate': 'C9', 'startIndex': 62, 'endIndex': 68}]|C3: I-37 NB; C9: Corpus
791.txt|We've called emergency numbers with no success pls check on Margaret Hilstock @ 5726 Grant Avenue, Port Arthur, 776 â€¦|[{'locationDesc': '5726 Grant Avenue, Port Arthur, 776', 'locationCate': 'C1', 'startIndex': 80, 'endIndex': 115}]|C8: Margaret Hilstock; C1: 5726 Grant Avenue, Port Arthur, 776
794.txt|Wilco officials: Round Rock and Leander have sent 1 boat each to Houston area and Cedar Park and Georgetown have sent 1 engine each Harvey|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 65, 'endIndex': 72}, {'locationDesc': 'Cedar Park', 'locationCate': 'C9', 'startIndex': 82, 'endIndex': 92}, {'locationDesc': 'Georgetown', 'locationCate': 'C9', 'startIndex': 97, 'endIndex': 107}]|C9: Round Rock; C9: Leander; C9: Houston area; C9: Cedar Park; C9: Georgetown
797.txt|Yale Street and I-10 feeder emerges overnight as WhiteOakBayou water levels go down! More HurricaneHarvey pics: â€¦|[{'locationDesc': 'Yale Street and I-10', 'locationCate': 'C5', 'startIndex': 0, 'endIndex': 20}, {'locationDesc': 'WhiteOakBayou', 'locationCate': 'C6', 'startIndex': 49, 'endIndex': 62}]|C5: Yale Street; C3: I-10 feeder; C6: WhiteOakBayou
798.txt|Yale St @ I-10 by White Oak Bayou looking SE to downtown Houston (background ); Sprouts to right; Thx, Kathryn â€¦|[{'locationDesc': 'Yale St @ I-10', 'locationCate': 'C5', 'startIndex': 0, 'endIndex': 14}, {'locationDesc': 'White Oak Bayou', 'locationCate': 'C6', 'startIndex': 18, 'endIndex': 33}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 57, 'endIndex': 64}]|C5: Yale St @ I-10; C6: White Oak Bayou; C9: downtown Houston; C7: Sprouts
80.txt|NOLAReady alert: Street flooding reported on the 6500th block of Memphis St. Visit|[{'locationDesc': 'Memphis St', 'locationCate': 'C2', 'startIndex': 65, 'endIndex': 75}]|C2: 6500th block of Memphis St.
800.txt|Family with 1 year old needs boat rescue: 550 Normandy Rd 1620 77015 harveyrescue harveysos HurricaneHarvey houston texax|[{'locationDesc': '550 Normandy Rd 1620 77015', 'locationCate': 'C1', 'startIndex': 42, 'endIndex': 68}, {'locationDesc': 'houston texax', 'locationCate': 'C9', 'startIndex': 108, 'endIndex': 121}]|C1: 550 Normandy Rd 1620 77015
803.txt|Holiday Inn/IHG Hotel Group turns away Houston Texas HurricaneHarvey victims with Dogs. â€¦|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 39, 'endIndex': 46}, {'locationDesc': 'Texas', 'locationCate': 'C9', 'startIndex': 47, 'endIndex': 52}]|C8: Holiday Inn/IHG Hotel Group; C9: Houston, Texas
805.txt|AFTER Day 1. harvey houstonweather Houston beforeandafter @ Buffalo Bayou Park|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 35, 'endIndex': 42}, {'locationDesc': 'Buffalo Bayou Park', 'locationCate': 'C7', 'startIndex': 60, 'endIndex': 78}]|C7: Buffalo Bayou Park
809.txt|Thanks to Park Avenue office in Des Moines for donating profits from their monthly office can drive to â€¦|[{'locationDesc': 'Des Moines', 'locationCate': 'C9', 'startIndex': 32, 'endIndex': 42}]|C7: Park Avenue office; C9: Des Moines
81.txt|HurricaneHarvey LongTermCare evacuees comforted by in Park Manor at Bee Cave: â€¦|[{'locationDesc': 'Park Manor', 'locationCate': 'C7', 'startIndex': 54, 'endIndex': 64}, {'locationDesc': 'Bee Cave', 'locationCate': 'C9', 'startIndex': 68, 'endIndex': 76}]|C8: Park Manor at Bee Cave
810.txt|That's not the line for Taqueria Laredo on Washington Ave. Its for generators at. txlege HurricaneHarvey|[{'locationDesc': 'Washington Ave.', 'locationCate': 'C2', 'startIndex': 43, 'endIndex': 58}]|C8: Taqueria Laredo; C2: Washington Ave
813.txt|The Terry Hershey Park trail is completely under water. First picture is yesterday. Second is as far as we could â€¦|[{'locationDesc': 'Terry Hershey Park', 'locationCate': 'C7', 'startIndex': 4, 'endIndex': 22}]|C7: Terry Hershey Park trail
815.txt|The Exxon at the corner of NASA Rd 1 and El Dorado harvey2017 texas weather damage|[{'locationDesc': 'NASA Rd 1 and El Dorado', 'locationCate': 'C5', 'startIndex': 27, 'endIndex': 50}, {'locationDesc': 'texas', 'locationCate': 'C9', 'startIndex': 62, 'endIndex': 67}]|C8: Exxon; C5: NASA Rd 1 and El Dorado
817.txt|The outer eye wall has reached land near Rock port, it will not be classified landfall until the eye center reaches land. HurricaneHarvey|[{'locationDesc': 'Rock port', 'locationCate': 'C9', 'startIndex': 41, 'endIndex': 50}]|C9: Rockport
818.txt|The Holiday Inn Express on the main drag in Rockport, Texas. HurricaneHarvey|[{'locationDesc': 'Rockport, Texas', 'locationCate': 'C9', 'startIndex': 44, 'endIndex': 59}]|C8: Holiday Inn Express; C9: Rockport, Texas
819.txt|The historic Tarpon Inn where FDR once stayed is damaged, but the owners plan to repair. PortAransas Harvey|[{'locationDesc': 'Tarpon Inn', 'locationCate': 'C7', 'startIndex': 13, 'endIndex': 23}, {'locationDesc': 'PortAransas', 'locationCate': 'C9', 'startIndex': 89, 'endIndex': 100}]|C8: Tarpon Inn
822.txt|The back eye wall is nearing Rockport at this hour. Reports of several wall collapses, including one at Rockport â€¦|[{'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 29, 'endIndex': 37}, {'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 104, 'endIndex': 112}]|C9: Rockport
826.txt|The Bayou over by Hermann Park is full AF and the path we run under McGregor is 100% under water Harvey â€¦|[{'locationDesc': 'Hermann Park', 'locationCate': 'C7', 'startIndex': 18, 'endIndex': 30}]|C6: Bayou; C7: Hermann Park; C5: McGregor
828.txt|The sprinklers are on at a park off of Ocean Drive. Taxpayer dollars hard at work. HurricaneHarvey|[{'locationDesc': 'Ocean Drive', 'locationCate': 'C2', 'startIndex': 39, 'endIndex': 50}]|C7: a park off of Ocean Drive
832.txt|Buffalo Bayou facing Downtown Houston from the Jackson Hill Bridge HurricaneHarvey|[{'locationDesc': 'Buffalo Bayou', 'locationCate': 'C6', 'startIndex': 0, 'endIndex': 13}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 30, 'endIndex': 37}, {'locationDesc': 'Jackson Hill Bridge', 'locationCate': 'C7', 'startIndex': 47, 'endIndex': 66}]|C6: Buffalo Bayou; C9: Downtown Houston; C7: Jackson Hill Bridge
833.txt|The Colorado is moving quickly under the Fannin Street bridge in Columbus. River has already crested. Harvey â€¦|[{'locationDesc': 'Colorado', 'locationCate': 'C6', 'startIndex': 4, 'endIndex': 12}, {'locationDesc': 'Fannin Street bridge', 'locationCate': 'C7', 'startIndex': 41, 'endIndex': 61}, {'locationDesc': 'Columbus', 'locationCate': 'C9', 'startIndex': 65, 'endIndex': 73}]|C6: Fannin Street bridge; C9: Columbus
835.txt|The Munson Minions will have a lemonade/snowcone & yard sale Sat., raise$$ for HurricaneHarvey victims. 2299 Philippi Chrch Rd. Raeford|[{'locationDesc': '2299 Philippi Chrch Rd.', 'locationCate': 'C1', 'startIndex': 104, 'endIndex': 127}]|C1: 2299 Philippi Chrch Rd; C9: Raeford
836.txt|fox26 harvey houwx Flooding in Mary Bates and Concho St|[{'locationDesc': 'Mary Bates and Concho St', 'locationCate': 'C5', 'startIndex': 31, 'endIndex': 55}]|C5: Mary Bates; C5: Concho St
84.txt|hurricaneirma hurricaneharvey$ 99 Rates for Hurricane victims- The Samuel Sewall Inn in Brookline, MA- Call 617 â€¦|[{'locationDesc': 'Brookline, MA', 'locationCate': 'C9', 'startIndex': 88, 'endIndex': 101}]|C8: The Samuel Sewall Inn; C9: Brookline, MA
840.txt|Harvey BrazoriaCounty EMERGENCY SHELTER: Clute Intermediate School 421 E. Main Street Clute, Texas 77531 Pets ...|[{'locationDesc': 'BrazoriaCounty', 'locationCate': 'C9', 'startIndex': 7, 'endIndex': 21}, {'locationDesc': 'Clute Intermediate School', 'locationCate': 'C8', 'startIndex': 41, 'endIndex': 66}, {'locationDesc': '421 E. Main Street Clute, Texas 77531', 'locationCate': 'C1', 'startIndex': 67, 'endIndex': 104}]|C8: Clute Intermediate School; C1: 421 E. Main Street; C9: Clute, Texas 77531
842.txt|HoustonFlood2017 houstonflooding PrayForHouston woman and 2 children need rescuing! 12231 kings path lane Houston TX 77044 PrayforTexa|[{'locationDesc': '12231 kings path lane Houston TX 77044', 'locationCate': 'C1', 'startIndex': 84, 'endIndex': 122}]|C1: 12231 kings path lane, Houston, TX 77044
843.txt|There are two kids in Central Park selling cookies to raise money for hurricane Harvey victims. Warmed my heart nyc harvey|[{'locationDesc': 'Central Park', 'locationCate': 'C7', 'startIndex': 22, 'endIndex': 34}, {'locationDesc': 'nyc', 'locationCate': 'C9', 'startIndex': 112, 'endIndex': 115}]|C7: Central Park
844.txt|There were volunteers at every entrance to the Houston Astros' Minute Maid Park today, taking donations for Harvey â€¦|[{'locationDesc': 'Minute Maid Park', 'locationCate': 'C7', 'startIndex': 63, 'endIndex': 79}]|C7: Houston Astros' Minute Maid Park
846.txt|These clinics are closed today- Victoria Walk-In, Twin Fountains Urgent Care, Port Lavaca, Rockport:|[{'locationDesc': 'Port Lavaca, Rockport', 'locationCate': 'C9', 'startIndex': 78, 'endIndex': 99}]|C8: Victoria Walk-In; C8: Twin Fountains Urgent Care; C9: Port Lavaca; C9: Rockport
847.txt|They said it's not over ... harvey @ Mosaic on Hermann Park|[{'locationDesc': 'Hermann Park', 'locationCate': 'C7', 'startIndex': 47, 'endIndex': 59}]|C7: Mosaic on Hermann Park
848.txt|They can be dropped of at 7451 Bay Area Dr. in Corpus Christi and they will get to those in need in Rockport. â€¦|[{'locationDesc': '7451 Bay Area Dr. in Corpus Christi', 'locationCate': 'C1', 'startIndex': 26, 'endIndex': 61}, {'locationDesc': 'Rockport', 'locationCate': 'C9', 'startIndex': 100, 'endIndex': 108}]|C1: 7451 Bay Area Dr.; C9: Corpus Christi; C9: Rockport
849.txt|They'll be at Crystal Park Plaza (2700 Earl Rudder Fwy in College Station) collecting donations for those displaced â€¦|[{'locationDesc': 'Crystal Park Plaza', 'locationCate': 'C7', 'startIndex': 14, 'endIndex': 32}, {'locationDesc': '2700 Earl Rudder Fwy in College Station', 'locationCate': 'C1', 'startIndex': 34, 'endIndex': 73}]|C7: Crystal Park Plaza; C1: 2700 Earl Rudder Fwy; C9: College Station
85.txt|4918 Austin Ave. Port Arthur, Tx I have a Aunt and uncle stuck in there house. Help please. Harvey HurricaneHarvey Thanx in advance|[{'locationDesc': '4918 Austin Ave. Port Arthur, Tx', 'locationCate': 'C1', 'startIndex': 0, 'endIndex': 32}]|C1: 4918 Austin Ave.; C9: Port Arthur, Tx
855.txt|This was the view this morning of Hardy St north of Cavalcade. House Is still ok. HurricaneHarvey|[{'locationDesc': 'Hardy St', 'locationCate': 'C2', 'startIndex': 34, 'endIndex': 42}, {'locationDesc': 'Cavalcade', 'locationCate': 'C2', 'startIndex': 52, 'endIndex': 61}]|C2: Hardy St north of Cavalcade
86.txt|4:45 pm .. LA 541 (Destrehan Avenue) is closed to traffic in both directions at LA 18 (4th Street) due to a train derailment in Harvey|[{'locationDesc': 'LA 541', 'locationCate': 'C3', 'startIndex': 11, 'endIndex': 17}, {'locationDesc': 'Destrehan Avenue', 'locationCate': 'C2', 'startIndex': 19, 'endIndex': 35}, {'locationDesc': 'LA 18', 'locationCate': 'C3', 'startIndex': 80, 'endIndex': 85}, {'locationDesc': '4th Street', 'locationCate': 'C2', 'startIndex': 87, 'endIndex': 97}]|C3: LA 541 (Destrehan Avenue); C3: LA 18 (4th Street); C9: Harvey
860.txt|This is the scene at the Yale St." bridge" and White Oak Bayou. Harvey. read more:|[{'locationDesc': 'Yale St.', 'locationCate': 'C2', 'startIndex': 25, 'endIndex': 33}, {'locationDesc': 'White Oak Bayou', 'locationCate': 'C6', 'startIndex': 47, 'endIndex': 62}]|C7: Yale St. bridge; C6: White Oak Bayou
863.txt|This is what an engine bay full of generators looks like before GFD St. 2C hauled them down to Houston!! â€¦|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 95, 'endIndex': 102}]|C8: GFD St. 2C; C9: Houston
864.txt|This is a was an old school building in Aransas Pass. harvey aransaspass|[{'locationDesc': 'Aransas Pass', 'locationCate': 'C9', 'startIndex': 40, 'endIndex': 52}, {'locationDesc': 'aransaspass', 'locationCate': 'C9', 'startIndex': 61, 'endIndex': 72}]|C9: Aransas Pass
866.txt|This is on Maxwell Dr, Cypress TX 77429. houstonflood HoustonRescue. Please help!!! Husband, wife & 4 pets on the â€¦|[{'locationDesc': 'Maxwell Dr', 'locationCate': 'C2', 'startIndex': 11, 'endIndex': 21}, {'locationDesc': 'Cypress TX', 'locationCate': 'C9', 'startIndex': 23, 'endIndex': 33}]|C2: Maxwell Dr; C9: Cypress TX 77429
868.txt|Those who sought refuge @ 1st Baptist Church N. HOUSTON on Lauder Rd. Aware lights are out. is working on it. harvey txleg|[{'locationDesc': '1st Baptist Church', 'locationCate': 'C8', 'startIndex': 26, 'endIndex': 44}, {'locationDesc': 'HOUSTON', 'locationCate': 'C9', 'startIndex': 48, 'endIndex': 55}, {'locationDesc': 'Lauder Rd', 'locationCate': 'C2', 'startIndex': 59, 'endIndex': 68}]|C8: 1st Baptist Church; C9: N. HOUSTON; C2: Lauder Rd.
871.txt|Time is running out to donate to HurricaneHarvey relief truck at Burr Ridge PD-7770 S. County Line Rd. Drive ends at 5 pm.|[{'locationDesc': '7770 S. County Line Rd', 'locationCate': 'C1', 'startIndex': 79, 'endIndex': 101}]|C8: Burr Ridge PD; C1: 7770 S. County Line Rd.
873.txt|Today is the day! To help Harvey victims, drop off your check at at the Australian Ave entrance between 7am â€¦|[{'locationDesc': 'Australian Ave', 'locationCate': 'C2', 'startIndex': 72, 'endIndex': 86}]|C4: Australian Ave entrance
874.txt|Today Glen Cove Park Kemah houstonflood TexasFlood ClearLake|[{'locationDesc': 'Glen Cove Park', 'locationCate': 'C7', 'startIndex': 6, 'endIndex': 20}, {'locationDesc': 'Kemah', 'locationCate': 'C9', 'startIndex': 21, 'endIndex': 26}, {'locationDesc': 'ClearLake', 'locationCate': 'C6', 'startIndex': 51, 'endIndex': 60}]|C7: Glen Cove Park; C9: Kemah
877.txt|Today's updated list of needs at N Burnet Rd shelter Harvey2017 HurricaneHarveyRelief|[{'locationDesc': 'N Burnet Rd', 'locationCate': 'C2', 'startIndex': 33, 'endIndex': 44}]|C8: N Burnet Rd shelter
880.txt|Took this photo of an RV park in Port Aransas, TX last night. Seems like trailers thrown all around from sheer wind â€¦|[{'locationDesc': 'Port Aransas, TX', 'locationCate': 'C9', 'startIndex': 33, 'endIndex': 49}]|C7: RV park; C9: Port Aransas, TX
881.txt|Took this photo of The Big Tree last year in Goose Island State Park. It's weathered worse storms than â€¦|[{'locationDesc': 'Goose Island State Park', 'locationCate': 'C7', 'startIndex': 45, 'endIndex': 68}]|C7: The Big Tree; C7: Goose Island State Park
882.txt|Truly hoping that GOP Congress will fund rebuilding Texas & Gulf Coast rather than building Trump's bogus Mexico w â€¦|[{'locationDesc': 'Texas', 'locationCate': 'C9', 'startIndex': 52, 'endIndex': 57}, {'locationDesc': 'Gulf Coast', 'locationCate': 'C6', 'startIndex': 60, 'endIndex': 70}, {'locationDesc': 'Mexico', 'locationCate': 'C9', 'startIndex': 106, 'endIndex': 112}]|C9: Texas; C9: Gulf Coast
884.txt|Donations & meal located at 240 W. 18th St 77008 in our Fellowship Hall. Actsofservice HurricaneHarvey|[{'locationDesc': '240 W. 18th St 77008', 'locationCate': 'C1', 'startIndex': 28, 'endIndex': 48}]|C1: 240 W. 18th St 77008; C8: Fellowship Hall
886.txt|Two police officers shot north of downtown St. Louis|[{'locationDesc': 'St. Louis', 'locationCate': 'C9', 'startIndex': 43, 'endIndex': 52}]|C6: north of downtown St. Louis
888.txt|UPDATE for those following my story about the Holiday Inn Express refusing to accept dogs during Houston HurricaneHarvey:|[{'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 97, 'endIndex': 104}]|C8: Holiday Inn Express; C9: Houston
889.txt|UPDATE: Walmart at 4109 S. Staples St., Corprus Christi, has reopened. Water available. HurricaneHarvey|[{'locationDesc': '4109 S. Staples St., Corprus Christi', 'locationCate': 'C1', 'startIndex': 19, 'endIndex': 55}]|C8: Walmart; C1: 4109 S. Staples St., Corprus Christi
89.txt|9013 McGallion Rd Houston, TX 77022 Starting at 10am ALL WEEK All baby products, food, clothing, water, and cleanin â€¦|[{'locationDesc': '9013 McGallion Rd Houston, TX 77022', 'locationCate': 'C1', 'startIndex': 0, 'endIndex': 35}]|C1: 9013 McGallion Rd, Houston, TX 77022
890.txt|UPDATE: HFD crews on scene in 1100 Block of Bell St, Downtown. Fire appears to be out. Likely source of smoke downtown houstonflood|[{'locationDesc': 'Bell St', 'locationCate': 'C2', 'startIndex': 44, 'endIndex': 51}]|C1: 1100 Block of Bell St; C9: Downtown
891.txt|UPDATED  HARVEY DONATIONS  Valhalla Fire District Headquarters 330 Columbus Ave., Valhalla, NY.[ Thomas ...|[{'locationDesc': '330 Columbus Ave., Valhalla, NY', 'locationCate': 'C1', 'startIndex': 63, 'endIndex': 94}]|C8: Valhalla Fire District Headquarters; C1: 330 Columbus Ave., Valhalla, NY
892.txt|URGENT DOG & CAT RESCUE NEEDED- BOATS> 413 Speights Loop Rd Hankamer, TX- TALL TAILS ANIMAL RESCUE HARVEY|[{'locationDesc': '413 Speights Loop Rd Hankamer, TX', 'locationCate': 'C1', 'startIndex': 39, 'endIndex': 72}]|C1: 413 Speights Loop Rd; C9: Hankamer, TX; C8: TALL TAILS ANIMAL RESC
893.txt|URGENT: Animal Rescue. Animals at Whites Park Pavilion off I-10 exit 61 Anahuac tx Texas houstonflooding FoxNews aspca CajunNav|[{'locationDesc': 'Whites Park Pavilion', 'locationCate': 'C7', 'startIndex': 34, 'endIndex': 54}, {'locationDesc': 'I-10', 'locationCate': 'C3', 'startIndex': 59, 'endIndex': 63}, {'locationDesc': 'exit 61', 'locationCate': 'C4', 'startIndex': 64, 'endIndex': 71}, {'locationDesc': 'Anahuac', 'locationCate': 'C9', 'startIndex': 72, 'endIndex': 79}, {'locationDesc': 'tx', 'locationCate': 'C9', 'startIndex': 80, 'endIndex': 82}, {'locationDesc': 'Texas', 'locationCate': 'C9', 'startIndex': 83, 'endIndex': 88}]|C8: Whites Park Pavilion; C3: I-10 exit 61; C9: Anahuac, TX
895.txt|Rockport TX any photos of damage down Corpus Christi Street and Hwy 35 area? Harvey|[{'locationDesc': 'Rockport TX', 'locationCate': 'C9', 'startIndex': 0, 'endIndex': 11}, {'locationDesc': 'Corpus Christi Street and Hwy 35', 'locationCate': 'C5', 'startIndex': 38, 'endIndex': 70}]|C9: Rockport TX; C2: Corpus Christi Street; C3: Hwy 35 area
898.txt|Up live from SanAntonio in~ 15min. The River Walk is a special place! Harvey TXwx|[{'locationDesc': 'SanAntonio', 'locationCate': 'C9', 'startIndex': 13, 'endIndex': 23}, {'locationDesc': 'River Walk', 'locationCate': 'C2', 'startIndex': 39, 'endIndex': 49}]|C9: SanAntonio; C7: The River Walk
899.txt|Update: water at 3 to 4 feet on Sterret & William St. near downtown Houston houstonflood houwx Harvey â€¦|[{'locationDesc': 'Sterret & William St.', 'locationCate': 'C5', 'startIndex': 32, 'endIndex': 53}, {'locationDesc': 'Houston', 'locationCate': 'C9', 'startIndex': 68, 'endIndex': 75}]|C5: Sterret & William St.; C9: downtown Houston
903.txt|Julia Chatam is trapped at her residence at 1300 Joe Louis Avenue, Apt 3003 in Port Arthur, Texas. Please send help. HurricaneHarvey|[{'locationDesc': '1300 Joe Louis Avenue, Apt 3003 in Port Arthur, Texas', 'locationCate': 'C1', 'startIndex': 44, 'endIndex': 97}]|C1: 1300 Joe Louis Avenue, Apt 3003; C9: Port Arthur, Texas
909.txt|Rescue needed in Kingwood, TX at 4906 Middle Falls Dr. house is at the corner of Millvale Dr. and Middle Falls Dr. houstonflood rescue|[{'locationDesc': 'Kingwood, TX', 'locationCate': 'C9', 'startIndex': 17, 'endIndex': 29}, {'locationDesc': '4906 Middle Falls Dr.', 'locationCate': 'C1', 'startIndex': 33, 'endIndex': 54}, {'locationDesc': 'Millvale Dr. and', 'locationCate': 'C5', 'startIndex': 81, 'endIndex': 97}, {'locationDesc': 'Middle Falls Dr.', 'locationCate': 'C5', 'startIndex': 38, 'endIndex': 54}]|C9: Kingwood, TX; C1: 4906 Middle Falls Dr.; C5: corner of Millvale Dr. and Middle Falls
91.txt|9:00 AM update from Hogan Street over White Oak Bayou, I-45, I-10: water level down about 4'. Good news w/more rain â€¦|[{'locationDesc': 'Hogan Street over White Oak Bayou', 'locationCate': 'C5', 'startIndex': 20, 'endIndex': 53}, {'locationDesc': 'I-45', 'locationCate': 'C3', 'startIndex': 55, 'endIndex': 59}, {'locationDesc': 'I-10', 'locationCate': 'C3', 'startIndex': 61, 'endIndex': 65}]|C2: Hogan Street; C6: White Oak Bayou; C3: I-45; C3: I-10
910.txt|Rescue: 26206 longenbaugh rd Katy Texas 77493 2 adults on roof since yesterday. Harvey help|[{'locationDesc': '26206 longenbaugh rd Katy Texas 77493', 'locationCate': 'C1', 'startIndex': 8, 'endIndex': 45}]|C1: 26206 longenbaugh rd, Katy, Texas 77493
